date,station_id,station_name,lat,lon,avg_temp,min_temp,max_temp,precipitation,snowfall,humidity
2026-07-03,JB01,전주,35.8242,127.148,25.8,22.9,29.9,0,0,72.8
2026-07-04,JB01,전주,35.8242,127.148,25.9,22.6,31.1,0,0,75.6
2026-07-05,JB01,전주,35.8242,127.148,25.1,23,28.8,58.1,0,88.3
2026-07-06,JB01,전주,35.8242,127.148,27.4,23.7,31.2,17,0,81.3
2026-07-07,JB01,전주,35.8242,127.148,28.3,24.5,33.5,19.2,0,76.5
2026-07-08,JB01,전주,35.8242,127.148,25.8,23.8,27.5,28.5,0,84.5
2026-07-09,JB01,전주,35.8242,127.148,24.8,22.1,26.7,43.5,0,88.6
2026-07-10,JB01,전주,35.8242,127.148,28.6,23.7,33.9,0.9,0,73.9
2026-07-11,JB01,전주,35.8242,127.148,30.3,24.6,35.9,0,0,63.6
2026-07-12,JB01,전주,35.8242,127.148,30.2,25.6,34.5,0,0,65.6
2026-07-13,JB01,전주,35.8242,127.148,29.9,27,33.9,0,0,67.8
2026-07-14,JB01,전주,35.8242,127.148,29.2,26.7,32.6,0.8,0,73.5
2026-07-15,JB01,전주,35.8242,127.148,27.3,24.7,30.7,6.7,0,76.5
2026-07-16,JB01,전주,35.8242,127.148,26.6,23.4,30.2,0.1,0,77.6
2026-07-17,JB01,전주,35.8242,127.148,28.6,25.5,32.3,0,0,81.5
2026-07-18,JB01,전주,35.8242,127.148,27.9,24.1,32.3,1.9,0,83
2026-07-19,JB01,전주,35.8242,127.148,25.8,22.6,31.3,2.1,0,82.5
2026-07-20,JB01,전주,35.8242,127.148,28.2,24.5,33.6,0,0,76.3
2026-07-21,JB01,전주,35.8242,127.148,29.4,27.3,33.2,0,0,74.6
2026-07-22,JB01,전주,35.8242,127.148,29.1,26.1,33.1,5.4,0,78
2026-07-23,JB01,전주,35.8242,127.148,29.7,26.9,33.8,0,0,72.5
2026-07-24,JB01,전주,35.8242,127.148,30.1,25.7,35.3,0,0,68.8
2026-07-25,JB01,전주,35.8242,127.148,30.3,26.8,35,0,0,71.4
2026-07-26,JB01,전주,35.8242,127.148,30.6,26.6,35.6,0,0,70.8
2026-07-27,JB01,전주,35.8242,127.148,29.6,26.3,33.5,0,0,72.9
2026-07-28,JB01,전주,35.8242,127.148,28.6,25.7,33.1,0,0,77.9
2026-07-29,JB01,전주,35.8242,127.148,29.2,26.4,33.5,0,0,74.1
2026-07-30,JB01,전주,35.8242,127.148,28.7,24.7,33.4,0,0,74
2026-07-31,JB01,전주,35.8242,127.148,29.6,25,34.9,0,0,72.3
2026-08-01,JB01,전주,35.8242,127.148,30.3,25.5,35,0,0,72.5
2026-08-02,JB01,전주,35.8242,127.148,30.7,26,36,0,0,70.6
2026-08-03,JB01,전주,35.8242,127.148,31.8,26,37.9,0,0,66.8
2026-08-04,JB01,전주,35.8242,127.148,31.7,27.2,37.4,0,0,68.3
2026-08-05,JB01,전주,35.8242,127.148,31.6,27.8,36.8,0.2,0,70.6
2026-08-06,JB01,전주,35.8242,127.148,32.4,27.8,37.8,0,0,66.9
2026-08-07,JB01,전주,35.8242,127.148,33,27,38.4,0,0,57.9
2026-08-08,JB01,전주,35.8242,127.148,30.7,27,37.2,0.2,0,62.4
2026-08-09,JB01,전주,35.8242,127.148,30.1,26.4,34.1,0,0,62
2026-08-10,JB01,전주,35.8242,127.148,30,26.5,34.5,0,0,56.5
2026-08-11,JB01,전주,35.8242,127.148,27.5,24.3,32.2,0,0,53.9
2026-08-12,JB01,전주,35.8242,127.148,27,19.9,33.3,0,0,51
2026-08-13,JB01,전주,35.8242,127.148,27.2,21.9,31.6,0,0,63.5
2026-08-14,JB01,전주,35.8242,127.148,26.9,24,33.7,1.3,0,75.1
2026-08-15,JB01,전주,35.8242,127.148,27.2,24.9,30,0.3,0,76.3
2026-08-16,JB01,전주,35.8242,127.148,25.6,22.5,29.5,15.8,0,80.3
2026-08-17,JB01,전주,35.8242,127.148,27,24.5,31.2,8.2,0,80.8
2024-01-01,JB02,군산,35.9677,126.7366,-5.55,-11.61,0.52,0.0,0.0,54.97
2024-01-02,JB02,군산,35.9677,126.7366,1.64,-3.47,6.74,0.0,0.0,36.62
2024-01-03,JB02,군산,35.9677,126.7366,-1.52,-7.27,4.24,0.0,0.0,66.89
2024-01-04,JB02,군산,35.9677,126.7366,1.37,-4.57,7.31,0.0,0.0,65.33
2024-01-05,JB02,군산,35.9677,126.7366,-0.31,-4.91,4.29,1.68,0.0,61.76
2024-01-06,JB02,군산,35.9677,126.7366,2.53,-1.92,6.98,0.0,0.74,55.56
2024-01-07,JB02,군산,35.9677,126.7366,2.27,-2.93,7.47,0.0,0.0,74.48
2024-01-08,JB02,군산,35.9677,126.7366,-1.31,-6.3,3.68,0.0,0.0,63.11
2024-01-09,JB02,군산,35.9677,126.7366,-4.19,-8.0,-0.37,0.0,0.0,56.72
2024-01-10,JB02,군산,35.9677,126.7366,0.05,-4.11,4.22,0.0,0.97,50.73
2024-01-11,JB02,군산,35.9677,126.7366,-0.67,-4.82,3.49,0.0,0.0,73.68
2024-01-12,JB02,군산,35.9677,126.7366,0.21,-2.84,3.25,0.0,0.0,73.61
2024-01-13,JB02,군산,35.9677,126.7366,-1.12,-7.06,4.82,11.42,0.0,63.79
2024-01-14,JB02,군산,35.9677,126.7366,1.45,-2.15,5.06,0.0,0.0,56.46
2024-01-15,JB02,군산,35.9677,126.7366,0.41,-3.8,4.62,0.0,2.48,63.68
2024-01-16,JB02,군산,35.9677,126.7366,-2.29,-5.48,0.91,0.0,0.0,67.27
2024-01-17,JB02,군산,35.9677,126.7366,-1.05,-5.31,3.22,12.51,1.07,66.31
2024-01-18,JB02,군산,35.9677,126.7366,2.94,-3.4,9.29,0.0,0.0,62.91
2024-01-19,JB02,군산,35.9677,126.7366,1.74,-3.56,7.04,10.41,0.0,60.25
2024-01-20,JB02,군산,35.9677,126.7366,-4.78,-9.66,0.09,0.0,0.0,44.62
2024-01-21,JB02,군산,35.9677,126.7366,1.4,-5.36,8.16,7.03,0.0,53.39
2024-01-22,JB02,군산,35.9677,126.7366,0.42,-3.2,4.04,0.0,0.0,71.47
2024-01-23,JB02,군산,35.9677,126.7366,4.34,-0.65,9.33,43.88,0.0,75.35
2024-01-24,JB02,군산,35.9677,126.7366,3.45,-2.11,9.02,0.0,0.0,72.58
2024-01-25,JB02,군산,35.9677,126.7366,0.36,-5.02,5.75,0.0,2.01,64.45
2024-01-26,JB02,군산,35.9677,126.7366,-1.55,-5.41,2.32,0.49,0.0,51.37
2024-01-27,JB02,군산,35.9677,126.7366,1.23,-2.98,5.43,0.0,0.0,49.17
2024-01-28,JB02,군산,35.9677,126.7366,3.02,-1.41,7.45,0.0,0.0,48.74
2024-01-29,JB02,군산,35.9677,126.7366,3.54,-1.65,8.74,0.0,0.0,51.47
2024-01-30,JB02,군산,35.9677,126.7366,0.4,-3.91,4.71,0.0,0.0,71.36
2024-01-31,JB02,군산,35.9677,126.7366,1.39,-1.63,4.41,0.0,0.0,57.1
2024-02-01,JB02,군산,35.9677,126.7366,-0.62,-4.82,3.58,0.0,0.0,54.07
2024-02-02,JB02,군산,35.9677,126.7366,4.34,-0.22,8.89,0.0,0.0,66.53
2024-02-03,JB02,군산,35.9677,126.7366,2.9,-2.28,8.09,0.0,0.0,77.15
2024-02-04,JB02,군산,35.9677,126.7366,-0.87,-5.38,3.63,0.0,0.0,53.71
2024-02-05,JB02,군산,35.9677,126.7366,2.19,-2.13,6.5,0.0,0.0,46.99
2024-02-06,JB02,군산,35.9677,126.7366,-2.6,-7.25,2.05,0.0,0.0,63.67
2024-02-07,JB02,군산,35.9677,126.7366,-2.94,-5.94,0.06,2.17,0.0,60.53
2024-02-08,JB02,군산,35.9677,126.7366,0.32,-4.8,5.43,0.0,0.0,47.5
2024-02-09,JB02,군산,35.9677,126.7366,2.62,-0.55,5.79,0.0,0.0,71.5
2024-02-10,JB02,군산,35.9677,126.7366,3.84,-0.56,8.25,0.0,2.96,51.01
2024-02-11,JB02,군산,35.9677,126.7366,1.87,-1.46,5.2,0.0,0.3,50.19
2024-02-12,JB02,군산,35.9677,126.7366,3.67,-0.57,7.92,12.67,0.0,72.84
2024-02-13,JB02,군산,35.9677,126.7366,4.17,-0.16,8.51,3.12,0.0,64.95
2024-02-14,JB02,군산,35.9677,126.7366,3.82,-0.99,8.63,0.0,0.0,67.35
2024-02-15,JB02,군산,35.9677,126.7366,5.07,0.68,9.46,0.0,1.76,60.47
2024-02-16,JB02,군산,35.9677,126.7366,1.28,-3.99,6.55,0.0,0.0,58.71
2024-02-17,JB02,군산,35.9677,126.7366,2.14,-1.83,6.1,0.0,0.0,53.26
2024-02-18,JB02,군산,35.9677,126.7366,-0.44,-4.1,3.23,0.0,0.0,86.0
2024-02-19,JB02,군산,35.9677,126.7366,2.66,-0.0,5.33,0.0,0.0,70.99
2024-02-20,JB02,군산,35.9677,126.7366,3.04,-0.77,6.84,0.0,0.0,55.73
2024-02-21,JB02,군산,35.9677,126.7366,2.69,-1.59,6.98,0.0,0.0,40.13
2024-02-22,JB02,군산,35.9677,126.7366,3.0,-2.34,8.33,0.0,0.0,57.35
2024-02-23,JB02,군산,35.9677,126.7366,7.05,1.53,12.57,0.0,0.0,67.28
2024-02-24,JB02,군산,35.9677,126.7366,6.22,2.21,10.24,0.0,0.0,62.2
2024-02-25,JB02,군산,35.9677,126.7366,5.91,0.22,11.61,0.0,0.0,62.6
2024-02-26,JB02,군산,35.9677,126.7366,4.62,2.19,7.04,0.0,0.0,39.48
2024-02-27,JB02,군산,35.9677,126.7366,2.71,-3.28,8.69,1.68,4.19,54.57
2024-02-28,JB02,군산,35.9677,126.7366,8.88,4.79,12.97,0.0,0.0,43.23
2024-02-29,JB02,군산,35.9677,126.7366,4.95,2.27,7.62,0.0,0.0,66.39
2024-03-01,JB02,군산,35.9677,126.7366,5.43,1.28,9.58,0.0,0.0,55.79
2024-03-02,JB02,군산,35.9677,126.7366,6.47,0.89,12.05,0.0,0.0,49.68
2024-03-03,JB02,군산,35.9677,126.7366,6.32,1.93,10.71,0.0,0.0,60.68
2024-03-04,JB02,군산,35.9677,126.7366,5.41,1.49,9.33,0.0,0.0,69.49
2024-03-05,JB02,군산,35.9677,126.7366,4.58,0.15,9.02,0.0,0.0,73.6
2024-03-06,JB02,군산,35.9677,126.7366,5.82,0.27,11.38,0.0,0.0,57.36
2024-03-07,JB02,군산,35.9677,126.7366,6.24,2.1,10.38,0.0,0.0,66.54
2024-03-08,JB02,군산,35.9677,126.7366,7.51,2.75,12.27,0.0,0.0,48.33
2024-03-09,JB02,군산,35.9677,126.7366,12.3,8.0,16.61,0.0,0.0,72.31
2024-03-10,JB02,군산,35.9677,126.7366,8.04,2.91,13.18,5.39,0.0,48.49
2024-03-11,JB02,군산,35.9677,126.7366,7.37,2.54,12.19,0.0,0.0,58.86
2024-03-12,JB02,군산,35.9677,126.7366,2.19,-2.21,6.58,0.0,0.0,66.66
2024-03-13,JB02,군산,35.9677,126.7366,6.05,0.9,11.2,0.0,0.0,44.46
2024-03-14,JB02,군산,35.9677,126.7366,7.38,2.78,11.98,0.0,0.0,46.51
2024-03-15,JB02,군산,35.9677,126.7366,8.45,4.4,12.5,0.0,0.0,45.85
2024-03-16,JB02,군산,35.9677,126.7366,10.36,7.16,13.56,10.91,0.0,69.88
2024-03-17,JB02,군산,35.9677,126.7366,10.21,5.69,14.73,0.0,0.0,53.1
2024-03-18,JB02,군산,35.9677,126.7366,6.17,3.08,9.26,0.0,0.0,53.96
2024-03-19,JB02,군산,35.9677,126.7366,6.6,1.75,11.45,0.0,0.0,60.96
2024-03-20,JB02,군산,35.9677,126.7366,8.34,2.29,14.39,20.44,0.0,74.91
2024-03-21,JB02,군산,35.9677,126.7366,7.38,3.34,11.43,3.35,0.0,46.55
2024-03-22,JB02,군산,35.9677,126.7366,4.34,1.0,7.68,0.0,0.0,42.02
2024-03-23,JB02,군산,35.9677,126.7366,6.89,0.42,13.36,0.0,0.0,61.21
2024-03-24,JB02,군산,35.9677,126.7366,11.94,6.71,17.17,0.0,0.0,55.69
2024-03-25,JB02,군산,35.9677,126.7366,6.74,-0.45,13.93,0.0,0.0,47.52
2024-03-26,JB02,군산,35.9677,126.7366,8.35,5.49,11.2,0.0,0.0,82.22
2024-03-27,JB02,군산,35.9677,126.7366,9.92,6.88,12.97,0.0,0.0,55.56
2024-03-28,JB02,군산,35.9677,126.7366,10.53,6.75,14.31,0.0,0.0,61.95
2024-03-29,JB02,군산,35.9677,126.7366,12.29,8.14,16.44,0.0,0.0,64.66
2024-03-30,JB02,군산,35.9677,126.7366,11.77,6.29,17.24,1.18,0.0,51.39
2024-03-31,JB02,군산,35.9677,126.7366,9.42,4.09,14.76,0.0,0.0,68.99
2024-04-01,JB02,군산,35.9677,126.7366,13.13,8.41,17.86,0.0,0.0,62.7
2024-04-02,JB02,군산,35.9677,126.7366,12.57,6.44,18.7,0.0,0.0,54.96
2024-04-03,JB02,군산,35.9677,126.7366,10.62,5.35,15.89,0.0,0.0,57.49
2024-04-04,JB02,군산,35.9677,126.7366,15.99,13.66,18.33,0.0,0.0,57.6
2024-04-05,JB02,군산,35.9677,126.7366,11.33,4.21,18.45,0.0,0.0,53.92
2024-04-06,JB02,군산,35.9677,126.7366,13.36,11.06,15.66,0.0,0.0,67.83
2024-04-07,JB02,군산,35.9677,126.7366,12.01,8.42,15.6,0.0,0.0,71.4
2024-04-08,JB02,군산,35.9677,126.7366,14.98,10.98,18.98,0.0,0.0,49.96
2024-04-09,JB02,군산,35.9677,126.7366,11.58,8.23,14.93,2.21,0.0,61.96
2024-04-10,JB02,군산,35.9677,126.7366,14.75,8.38,21.12,0.0,0.0,60.96
2024-04-11,JB02,군산,35.9677,126.7366,15.16,10.94,19.38,0.0,0.0,65.75
2024-04-12,JB02,군산,35.9677,126.7366,15.41,11.19,19.63,0.0,0.0,44.32
2024-04-13,JB02,군산,35.9677,126.7366,12.91,9.09,16.73,0.0,0.0,62.4
2024-04-14,JB02,군산,35.9677,126.7366,17.93,14.43,21.43,0.0,0.0,47.66
2024-04-15,JB02,군산,35.9677,126.7366,14.55,10.81,18.29,3.56,0.0,58.39
2024-04-16,JB02,군산,35.9677,126.7366,13.94,10.81,17.06,0.0,0.0,66.95
2024-04-17,JB02,군산,35.9677,126.7366,16.37,9.4,23.33,0.0,0.0,54.92
2024-04-18,JB02,군산,35.9677,126.7366,15.16,10.14,20.18,0.0,0.0,69.66
2024-04-19,JB02,군산,35.9677,126.7366,17.0,12.22,21.79,0.0,0.0,75.23
2024-04-20,JB02,군산,35.9677,126.7366,16.76,12.38,21.13,0.0,0.0,67.68
2024-04-21,JB02,군산,35.9677,126.7366,15.79,11.28,20.29,0.0,0.0,61.62
2024-04-22,JB02,군산,35.9677,126.7366,13.51,10.71,16.31,0.0,0.0,48.35
2024-04-23,JB02,군산,35.9677,126.7366,15.43,10.23,20.63,0.0,0.0,59.96
2024-04-24,JB02,군산,35.9677,126.7366,14.24,10.25,18.23,0.0,0.0,63.95
2024-04-25,JB02,군산,35.9677,126.7366,15.64,10.97,20.32,0.0,0.0,57.82
2024-04-26,JB02,군산,35.9677,126.7366,15.92,11.61,20.23,0.0,0.0,56.49
2024-04-27,JB02,군산,35.9677,126.7366,17.71,14.8,20.62,0.0,0.0,56.51
2024-04-28,JB02,군산,35.9677,126.7366,17.59,13.71,21.47,7.92,0.0,63.34
2024-04-29,JB02,군산,35.9677,126.7366,19.14,15.24,23.05,0.0,0.0,61.76
2024-04-30,JB02,군산,35.9677,126.7366,20.46,15.17,25.74,0.0,0.0,57.02
2024-05-01,JB02,군산,35.9677,126.7366,19.16,13.49,24.83,0.0,0.0,51.72
2024-05-02,JB02,군산,35.9677,126.7366,19.2,14.24,24.16,0.0,0.0,57.25
2024-05-03,JB02,군산,35.9677,126.7366,18.73,16.67,20.79,6.39,0.0,77.27
2024-05-04,JB02,군산,35.9677,126.7366,16.23,12.63,19.82,0.0,0.0,53.19
2024-05-05,JB02,군산,35.9677,126.7366,18.38,14.44,22.32,0.0,0.0,66.61
2024-05-06,JB02,군산,35.9677,126.7366,19.7,15.61,23.79,0.0,0.0,57.8
2024-05-07,JB02,군산,35.9677,126.7366,17.73,15.12,20.34,0.0,0.0,65.55
2024-05-08,JB02,군산,35.9677,126.7366,25.34,20.77,29.9,1.76,0.0,41.76
2024-05-09,JB02,군산,35.9677,126.7366,21.37,15.97,26.77,0.0,0.0,55.8
2024-05-10,JB02,군산,35.9677,126.7366,21.58,16.89,26.27,30.42,0.0,90.1
2024-05-11,JB02,군산,35.9677,126.7366,14.59,8.69,20.5,0.0,0.0,58.3
2024-05-12,JB02,군산,35.9677,126.7366,21.91,16.79,27.02,0.0,0.0,63.47
2024-05-13,JB02,군산,35.9677,126.7366,18.79,14.96,22.62,0.0,0.0,67.75
2024-05-14,JB02,군산,35.9677,126.7366,19.2,15.51,22.9,0.0,0.0,65.33
2024-05-15,JB02,군산,35.9677,126.7366,18.66,13.77,23.55,0.0,0.0,57.12
2024-05-16,JB02,군산,35.9677,126.7366,23.64,19.48,27.81,0.0,0.0,48.23
2024-05-17,JB02,군산,35.9677,126.7366,23.82,20.16,27.47,0.0,0.0,57.29
2024-05-18,JB02,군산,35.9677,126.7366,19.0,15.17,22.83,0.0,0.0,60.02
2024-05-19,JB02,군산,35.9677,126.7366,19.26,14.42,24.09,0.0,0.0,92.54
2024-05-20,JB02,군산,35.9677,126.7366,22.51,18.43,26.59,0.0,0.0,39.59
2024-05-21,JB02,군산,35.9677,126.7366,22.2,15.5,28.89,0.0,0.0,40.67
2024-05-22,JB02,군산,35.9677,126.7366,21.16,15.06,27.26,0.0,0.0,49.61
2024-05-23,JB02,군산,35.9677,126.7366,20.61,16.72,24.49,0.0,0.0,71.38
2024-05-24,JB02,군산,35.9677,126.7366,24.91,19.91,29.92,0.0,0.0,44.72
2024-05-25,JB02,군산,35.9677,126.7366,23.8,20.78,26.82,0.0,0.0,61.04
2024-05-26,JB02,군산,35.9677,126.7366,19.92,16.55,23.29,0.0,0.0,63.04
2024-05-27,JB02,군산,35.9677,126.7366,25.33,20.16,30.49,0.0,0.0,50.54
2024-05-28,JB02,군산,35.9677,126.7366,20.33,16.39,24.27,10.17,0.0,58.28
2024-05-29,JB02,군산,35.9677,126.7366,25.91,21.33,30.5,0.0,0.0,81.56
2024-05-30,JB02,군산,35.9677,126.7366,23.07,18.15,27.99,5.11,0.0,83.31
2024-05-31,JB02,군산,35.9677,126.7366,25.66,20.26,31.06,2.31,0.0,51.42
2024-06-01,JB02,군산,35.9677,126.7366,24.04,21.35,26.74,0.0,0.0,61.18
2024-06-02,JB02,군산,35.9677,126.7366,21.53,19.22,23.84,0.0,0.0,79.2
2024-06-03,JB02,군산,35.9677,126.7366,26.91,22.69,31.12,15.9,0.0,67.28
2024-06-04,JB02,군산,35.9677,126.7366,23.76,18.92,28.59,0.0,0.0,56.67
2024-06-05,JB02,군산,35.9677,126.7366,23.48,17.46,29.5,0.0,0.0,62.77
2024-06-06,JB02,군산,35.9677,126.7366,27.99,23.91,32.06,0.0,0.0,63.43
2024-06-07,JB02,군산,35.9677,126.7366,31.8,28.61,34.99,10.92,0.0,86.24
2024-06-08,JB02,군산,35.9677,126.7366,22.43,16.94,27.93,13.81,0.0,83.12
2024-06-09,JB02,군산,35.9677,126.7366,27.07,21.91,32.23,9.22,0.0,71.79
2024-06-10,JB02,군산,35.9677,126.7366,24.28,20.71,27.84,0.0,0.0,50.48
2024-06-11,JB02,군산,35.9677,126.7366,24.81,20.34,29.28,0.0,0.0,63.01
2024-06-12,JB02,군산,35.9677,126.7366,22.84,16.73,28.95,0.0,0.0,53.67
2024-06-13,JB02,군산,35.9677,126.7366,25.57,23.09,28.05,0.0,0.0,67.81
2024-06-14,JB02,군산,35.9677,126.7366,20.31,14.58,26.04,5.1,0.0,73.27
2024-06-15,JB02,군산,35.9677,126.7366,23.42,17.97,28.88,0.0,0.0,53.22
2024-06-16,JB02,군산,35.9677,126.7366,22.68,17.8,27.56,6.21,0.0,52.14
2024-06-17,JB02,군산,35.9677,126.7366,25.6,19.07,32.13,5.0,0.0,59.61
2024-06-18,JB02,군산,35.9677,126.7366,23.79,20.35,27.24,0.0,0.0,32.61
2024-06-19,JB02,군산,35.9677,126.7366,26.66,22.67,30.65,27.6,0.0,73.28
2024-06-20,JB02,군산,35.9677,126.7366,24.48,19.52,29.43,0.0,0.0,42.26
2024-06-21,JB02,군산,35.9677,126.7366,22.75,16.84,28.66,0.0,0.0,62.51
2024-06-22,JB02,군산,35.9677,126.7366,24.23,20.46,28.01,0.0,0.0,56.12
2024-06-23,JB02,군산,35.9677,126.7366,23.83,18.12,29.53,0.0,0.0,52.05
2024-06-24,JB02,군산,35.9677,126.7366,24.94,20.44,29.44,35.09,0.0,62.29
2024-06-25,JB02,군산,35.9677,126.7366,25.73,21.18,30.27,0.0,0.0,61.71
2024-06-26,JB02,군산,35.9677,126.7366,25.55,21.08,30.02,0.0,0.0,64.13
2024-06-27,JB02,군산,35.9677,126.7366,23.68,20.22,27.13,3.39,0.0,45.76
2024-06-28,JB02,군산,35.9677,126.7366,25.27,21.79,28.74,17.86,0.0,77.97
2024-06-29,JB02,군산,35.9677,126.7366,20.74,14.22,27.27,0.0,0.0,73.29
2024-06-30,JB02,군산,35.9677,126.7366,27.45,22.32,32.59,8.62,0.0,65.18
2024-07-01,JB02,군산,35.9677,126.7366,24.4,22.14,26.66,0.0,0.0,57.19
2024-07-02,JB02,군산,35.9677,126.7366,23.83,19.95,27.72,2.69,0.0,64.22
2024-07-03,JB02,군산,35.9677,126.7366,26.23,21.95,30.51,0.0,0.0,58.89
2024-07-04,JB02,군산,35.9677,126.7366,21.46,18.09,24.83,0.0,0.0,66.44
2024-07-05,JB02,군산,35.9677,126.7366,24.09,20.08,28.1,0.0,0.0,61.52
2024-07-06,JB02,군산,35.9677,126.7366,25.76,21.66,29.85,0.0,0.0,36.14
2024-07-07,JB02,군산,35.9677,126.7366,27.24,22.25,32.24,6.52,0.0,47.67
2024-07-08,JB02,군산,35.9677,126.7366,23.48,20.23,26.73,15.75,0.0,55.47
2024-07-09,JB02,군산,35.9677,126.7366,24.54,20.56,28.52,32.2,0.0,88.51
2024-07-10,JB02,군산,35.9677,126.7366,23.17,17.87,28.46,0.0,0.0,55.17
2024-07-11,JB02,군산,35.9677,126.7366,26.25,23.55,28.96,8.86,0.0,54.34
2024-07-12,JB02,군산,35.9677,126.7366,22.53,19.31,25.75,0.0,0.0,58.66
2024-07-13,JB02,군산,35.9677,126.7366,23.59,20.2,26.97,0.0,0.0,57.52
2024-07-14,JB02,군산,35.9677,126.7366,23.53,19.79,27.28,6.89,0.0,58.18
2024-07-15,JB02,군산,35.9677,126.7366,25.18,20.75,29.62,23.28,0.0,84.09
2024-07-16,JB02,군산,35.9677,126.7366,22.74,18.42,27.05,20.44,0.0,78.02
2024-07-17,JB02,군산,35.9677,126.7366,27.74,21.97,33.51,0.0,0.0,43.78
2024-07-18,JB02,군산,35.9677,126.7366,22.75,19.35,26.14,0.0,0.0,59.71
2024-07-19,JB02,군산,35.9677,126.7366,21.01,16.72,25.3,0.0,0.0,57.47
2024-07-20,JB02,군산,35.9677,126.7366,20.3,15.22,25.38,0.0,0.0,59.81
2024-07-21,JB02,군산,35.9677,126.7366,28.78,23.35,34.21,15.08,0.0,60.44
2024-07-22,JB02,군산,35.9677,126.7366,24.92,22.79,27.05,2.25,0.0,49.02
2024-07-23,JB02,군산,35.9677,126.7366,25.06,20.53,29.58,0.0,0.0,58.07
2024-07-24,JB02,군산,35.9677,126.7366,22.11,17.88,26.34,0.0,0.0,62.06
2024-07-25,JB02,군산,35.9677,126.7366,25.28,18.06,32.49,5.69,0.0,64.68
2024-07-26,JB02,군산,35.9677,126.7366,24.68,20.24,29.13,3.84,0.0,66.45
2024-07-27,JB02,군산,35.9677,126.7366,23.64,19.49,27.8,0.0,0.0,49.83
2024-07-28,JB02,군산,35.9677,126.7366,24.29,20.61,27.96,15.89,0.0,75.84
2024-07-29,JB02,군산,35.9677,126.7366,24.09,20.15,28.02,0.0,0.0,61.89
2024-07-30,JB02,군산,35.9677,126.7366,23.88,19.42,28.33,0.0,0.0,60.29
2024-07-31,JB02,군산,35.9677,126.7366,23.39,19.6,27.19,0.0,0.0,47.5
2024-08-01,JB02,군산,35.9677,126.7366,24.16,20.02,28.31,0.0,0.0,48.97
2024-08-02,JB02,군산,35.9677,126.7366,21.26,17.82,24.69,0.0,0.0,44.27
2024-08-03,JB02,군산,35.9677,126.7366,21.75,19.62,23.88,0.0,0.0,53.0
2024-08-04,JB02,군산,35.9677,126.7366,19.2,13.51,24.9,14.84,0.0,85.89
2024-08-05,JB02,군산,35.9677,126.7366,24.45,21.06,27.84,0.0,0.0,64.06
2024-08-06,JB02,군산,35.9677,126.7366,21.89,17.58,26.2,0.0,0.0,50.51
2024-08-07,JB02,군산,35.9677,126.7366,22.61,17.06,28.16,0.0,0.0,56.4
2024-08-08,JB02,군산,35.9677,126.7366,21.56,18.97,24.14,0.0,0.0,65.85
2024-08-09,JB02,군산,35.9677,126.7366,19.58,14.73,24.43,8.02,0.0,52.54
2024-08-10,JB02,군산,35.9677,126.7366,21.4,16.7,26.11,23.33,0.0,79.57
2024-08-11,JB02,군산,35.9677,126.7366,26.13,23.28,28.98,10.44,0.0,69.36
2024-08-12,JB02,군산,35.9677,126.7366,19.02,13.76,24.28,9.61,0.0,56.02
2024-08-13,JB02,군산,35.9677,126.7366,22.88,18.36,27.4,5.48,0.0,63.75
2024-08-14,JB02,군산,35.9677,126.7366,19.41,13.81,25.0,3.51,0.0,78.62
2024-08-15,JB02,군산,35.9677,126.7366,25.11,20.22,30.01,0.0,0.0,65.91
2024-08-16,JB02,군산,35.9677,126.7366,18.04,12.83,23.25,10.01,0.0,71.02
2024-08-17,JB02,군산,35.9677,126.7366,21.18,19.18,23.18,13.14,0.0,59.53
2024-08-18,JB02,군산,35.9677,126.7366,21.8,17.41,26.19,0.0,0.0,61.11
2024-08-19,JB02,군산,35.9677,126.7366,21.61,15.97,27.26,0.0,0.0,49.02
2024-08-20,JB02,군산,35.9677,126.7366,14.54,10.57,18.52,0.0,0.0,54.47
2024-08-21,JB02,군산,35.9677,126.7366,22.15,17.48,26.81,0.0,0.0,55.05
2024-08-22,JB02,군산,35.9677,126.7366,21.17,16.11,26.23,0.0,0.0,40.93
2024-08-23,JB02,군산,35.9677,126.7366,18.77,13.34,24.2,9.34,0.0,73.04
2024-08-24,JB02,군산,35.9677,126.7366,21.78,17.67,25.88,0.0,0.0,69.81
2024-08-25,JB02,군산,35.9677,126.7366,24.05,18.73,29.36,0.0,0.0,57.46
2024-08-26,JB02,군산,35.9677,126.7366,20.66,16.29,25.04,2.13,0.0,48.3
2024-08-27,JB02,군산,35.9677,126.7366,18.1,13.5,22.71,0.0,0.0,53.77
2024-08-28,JB02,군산,35.9677,126.7366,17.35,13.46,21.25,0.0,0.0,29.88
2024-08-29,JB02,군산,35.9677,126.7366,16.36,8.85,23.86,0.0,0.0,46.94
2024-08-30,JB02,군산,35.9677,126.7366,18.47,13.9,23.04,30.22,0.0,76.78
2024-08-31,JB02,군산,35.9677,126.7366,20.27,16.53,24.0,0.0,0.0,40.4
2024-09-01,JB02,군산,35.9677,126.7366,14.43,10.91,17.94,0.0,0.0,61.13
2024-09-02,JB02,군산,35.9677,126.7366,15.11,13.11,17.11,0.0,0.0,53.28
2024-09-03,JB02,군산,35.9677,126.7366,16.33,10.16,22.5,15.82,0.0,70.23
2024-09-04,JB02,군산,35.9677,126.7366,15.58,11.14,20.01,0.0,0.0,59.7
