road_point_id,lat,lon,road_name,city,total_sewer_length,old_sewer_length,sewer_old30_ratio,average_sewer_age,sewer_match_status,has_nearby_repair,repair_id,last_repair_date,repair_type,distance_to_last_repair_m,nearby_repair_count,point_id,traffic_station_id,traffic_route,traffic_section,traffic_distance_m,traffic_esal,total_traffic,heavy_vehicle_ratio,traffic_match_type,traffic_score,sewer_score,date,freeze_thaw_14d,freeze_score,rain_7d,rain_14d,rain_score,repair_adjustment,freeze_contribution,rain_contribution,sewer_contribution,traffic_contribution,base_risk_score,risk_score,risk_level,main_risk_factor,risk_reason,rule_based_risk_score,rule_based_risk_level,rule_based_risk_reason,has_past_repair,latest_repair_id,latest_repair_date,latest_repair_distance_m,days_since_last_repair,logistic_score,contribution_freeze_thaw_14d,contribution_rain_7d,contribution_rain_14d,contribution_sewer_old30_ratio,contribution_traffic_esal,contribution_has_past_repair,contribution_days_since_last_repair,risk_percentile,risk_rank_group
R00154,35.967652,126.739072,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,1,F0011,2024-03-26,임시보수,284.1412180574434,1,153,2914-00,국도29호선,개정면-성산면(2914-00),3285.9514385123416,3290.9867000000004,15555.0,0.0942109404788128,city_median,79.4299920661839,44.2118307244208,2025-12-31,13.0,100.0,9.050000000000008,17.75,17.960000000000008,-2.0,35.0,4.490000000000002,8.84236614488416,15.88599841323678,64.21836455812094,99.70588235294117,매우 위험,보수 후 경과기간,"Logistic 위험순위 상위 0.3% | 주요 증가요인=보수 후 경과기간 | 동결융해 14일 13회 | 7일 강수 9.1mm | 14일 강수 17.8mm | 하수관 노후비율 44.2% | ESAL 3291.0 (도시 중앙값) | 최근 보수 645일 전 / 거리 284m | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.085, 14일 누적강수=+0.099, 하수관로 노후도=-0.007, 교통하중=+0.007, 과거 보수이력=+1.214, 보수 후 경과기간=+1.299]",62.21836455812094,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=18.0점 (7일 9.1mm, 14일 17.8mm) | 하수관로 노후도=44.2점 (30년 이상 비율 44.2%) | 교통하중=79.4점 (ESAL 3291.0, 도시 중앙값 적용) | 최근보수=645일 전 (284m, 보정 -2점)",1,F0011,2024-03-26,284.1412180574434,645.0,0.953226352616221,0.696248318989472,-0.08492964696704859,0.09850479154862715,-0.007391001686411909,0.007281250748113266,1.2142911181258602,1.2994385038814298,99.70588235294117,상위 1%
R00546,35.570073,126.781282,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,545,2202-01,국도22호선,정읍IC-흥덕면(2202-01),3194.4867057086344,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00676,35.612337,126.81311,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,675,2909-01,국도29호선,정읍시-화호리(2909-01),3174.925244440119,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00675,35.608788,126.81545,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,674,2909-01,국도29호선,정읍시-화호리(2909-01),3319.0339903017875,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00674,35.605363,126.820151,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,673,2909-01,국도29호선,정읍시-화호리(2909-01),3727.876292265674,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00673,35.60303,126.823845,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,672,2909-01,국도29호선,정읍시-화호리(2909-01),4073.311748926201,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00650,35.52302,126.902453,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,649,2101-13,국도21호선,쌍치면-정읍시(2101-13),3353.4246900095472,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00633,35.586071,126.855575,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,632,2101-13,국도21호선,쌍치면-정읍시(2101-13),4851.431402985517,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00632,35.582455,126.856529,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,631,2101-13,국도21호선,쌍치면-정읍시(2101-13),4458.873927919784,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00631,35.577801,126.855101,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,630,2101-13,국도21호선,쌍치면-정읍시(2101-13),4093.598531263297,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00630,35.572288,126.854885,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,629,2101-13,국도21호선,쌍치면-정읍시(2101-13),3624.475394589092,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00629,35.567799,126.856299,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,628,2101-13,국도21호선,쌍치면-정읍시(2101-13),3173.6951961722484,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00649,35.519548,126.904147,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,648,2101-13,국도21호선,쌍치면-정읍시(2101-13),3759.213798312382,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00647,35.514007,126.912451,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,646,2101-13,국도21호선,쌍치면-정읍시(2101-13),4695.784510955312,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00646,35.649043,126.855421,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,645,0115-01,국도1호선,정읍시-태인면(0115-01),4854.601100539536,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00645,35.645988,126.855893,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,644,0115-01,국도1호선,정읍시-태인면(0115-01),4672.925097974475,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00644,35.640185,126.855748,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,643,0115-01,국도1호선,정읍시-태인면(0115-01),4471.732028366018,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
R00643,35.634857,126.855447,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,642,0115-01,국도1호선,정읍시-태인면(0115-01),4378.597731392661,1150.0363,9688.5,0.0338430466812314,city_median,61.41042297962357,38.66112680187532,2025-12-31,13.0,100.0,0.0,8.97,3.5880000000000005,0.0,35.0,0.8970000000000001,7.732225360375065,12.282084595924715,55.911309956299775,47.205882352941174,일반,동결융해,"Logistic 위험순위 상위 52.8% | 주요 증가요인=동결융해 | 동결융해 14일 13회 | 7일 강수 0.0mm | 14일 강수 9.0mm | 하수관 노후비율 38.7% | ESAL 1150.0 (도시 중앙값) | 과거 300m 이내 보수이력 없음 | 모델기여도[동결융해=+0.696, 7일 누적강수=-0.264, 14일 누적강수=+0.198, 하수관로 노후도=+0.003, 교통하중=-0.003, 과거 보수이력=-0.061, 보수 후 경과기간=-0.018]",55.911309956299775,위험,"주요원인=동결융해 | 동결융해=100.0점 (14일 13회) | 누적강수=3.6점 (7일 0.0mm, 14일 9.0mm) | 하수관로 노후도=38.7점 (30년 이상 비율 38.7%) | 교통하중=61.4점 (ESAL 1150.0, 도시 중앙값 적용) | 300m 이내 확인된 보수이력 없음",0,,,,0.0,0.5849031388716117,0.696248318989472,-0.2641455745468213,0.19750546345590905,0.0034172125813376917,-0.0026691807566838026,-0.06072288933117835,-0.017788087188867548,47.205882352941174,하위 70%
