point_id,date,lat,lon,freeze_thaw_14d,rain_7d,rain_14d,sewer_old30_ratio,has_past_repair,days_since_last_repair,pothole_label
91,2025-12-31,35.855794,127.148422,10.0,32.11999999999999,37.29,0.0,0,,0
106,2025-12-31,35.781744,127.189963,10.0,32.11999999999999,37.29,0.0,0,,0
105,2025-12-31,35.776484,127.193677,10.0,32.11999999999999,37.29,0.0,0,,0
102,2025-12-31,35.766707,127.205112,10.0,32.11999999999999,37.29,0.0,0,,0
103,2025-12-31,35.770905,127.201572,10.0,32.11999999999999,37.29,0.0,0,,0
107,2025-12-31,35.785035,127.186453,10.0,32.11999999999999,37.29,0.0,0,,0
38,2025-12-31,35.779927,127.10576,10.0,32.11999999999999,37.29,0.0,0,,0
37,2025-12-31,35.778085,127.100754,10.0,32.11999999999999,37.29,0.0,0,,0
36,2025-12-31,35.775645,127.09899,10.0,32.11999999999999,37.29,0.0,0,,0
15,2025-12-31,35.823803,127.140991,10.0,32.11999999999999,37.29,0.0,0,,0
14,2025-12-31,35.823135,127.13637,10.0,32.11999999999999,37.29,0.0,0,,0
13,2025-12-31,35.823624,127.130986,10.0,32.11999999999999,37.29,0.0,0,,0
12,2025-12-31,35.823537,127.12596,10.0,32.11999999999999,37.29,0.0,0,,0
48,2025-12-31,35.814873,127.139872,10.0,32.11999999999999,37.29,0.0,0,,0
49,2025-12-31,35.819254,127.143162,10.0,32.11999999999999,37.29,0.0,0,,0
79,2025-12-31,35.796415,127.147441,10.0,32.11999999999999,37.29,0.0,0,,0
77,2025-12-31,35.788345,127.14824,10.0,32.11999999999999,37.29,0.0,0,,0
75,2025-12-31,35.778204,127.148321,10.0,32.11999999999999,37.29,0.0,0,,0
74,2025-12-31,35.773982,127.148347,10.0,32.11999999999999,37.29,0.0,0,,0
92,2025-12-31,35.860091,127.146524,10.0,32.11999999999999,37.29,0.0,0,,0
93,2025-12-31,35.864987,127.148523,10.0,32.11999999999999,37.29,0.0,0,,0
89,2025-12-31,35.846595,127.147731,10.0,32.11999999999999,37.29,0.0,0,,0
86,2025-12-31,35.830638,127.147691,10.0,32.11999999999999,37.29,0.0,0,,0
67,2025-12-31,35.879031,127.203977,10.0,32.11999999999999,37.29,0.0,0,,0
104,2025-12-31,35.774689,127.198096,10.0,32.11999999999999,37.29,0.0,0,,0
56,2025-12-31,35.842324,127.166713,10.0,32.11999999999999,37.29,0.0,0,,0
59,2025-12-31,35.85261,127.176597,10.0,32.11999999999999,37.29,0.0,0,,0
58,2025-12-31,35.850445,127.173177,10.0,32.11999999999999,37.29,0.0,0,,0
87,2025-12-31,35.835885,127.1478,10.0,32.11999999999999,37.29,0.0,0,,0
85,2025-12-31,35.826956,127.147903,10.0,32.11999999999999,37.29,0.0,0,,0
32,2025-12-31,35.823408,127.224027,10.0,32.11999999999999,37.29,0.0,0,,0
61,2025-12-31,35.860978,127.183322,10.0,32.11999999999999,37.29,0.0,0,,0
60,2025-12-31,35.856379,127.180453,10.0,32.11999999999999,37.29,0.0,0,,0
53,2025-12-31,35.833718,127.15628,10.0,32.11999999999999,37.29,0.0,0,,0
54,2025-12-31,35.836059,127.160836,10.0,32.11999999999999,37.29,0.0,0,,0
52,2025-12-31,35.830333,127.153403,10.0,32.11999999999999,37.29,0.0,0,,0
57,2025-12-31,35.846005,127.171492,10.0,32.11999999999999,37.29,0.0,0,,0
50,2025-12-31,35.822437,127.146151,10.0,32.11999999999999,37.29,0.0,0,,0
51,2025-12-31,35.826737,127.150429,10.0,32.11999999999999,37.29,0.0,0,,0
88,2025-12-31,35.841654,127.148283,10.0,32.11999999999999,37.29,0.0,0,,0
94,2025-12-31,35.870317,127.147904,10.0,32.11999999999999,37.29,0.0,0,,0
0,2025-12-31,35.82239,127.068752,10.0,32.11999999999999,37.29,0.0,0,,0
6,2025-12-31,35.824622,127.0969,10.0,32.11999999999999,37.29,0.0,0,,0
5,2025-12-31,35.825016,127.092656,10.0,32.11999999999999,37.29,0.0,0,,0
4,2025-12-31,35.82463,127.087153,10.0,32.11999999999999,37.29,0.0,0,,0
11,2025-12-31,35.824178,127.120984,10.0,32.11999999999999,37.29,0.0,0,,0
9,2025-12-31,35.823175,127.11063,10.0,32.11999999999999,37.29,0.0,0,,0
8,2025-12-31,35.82294,127.106375,10.0,32.11999999999999,37.29,0.0,0,,0
7,2025-12-31,35.823561,127.101636,10.0,32.11999999999999,37.29,0.0,0,,0
1,2025-12-31,35.823858,127.073667,10.0,32.11999999999999,37.29,0.0,0,,0
70,2025-12-31,35.754092,127.148307,10.0,32.11999999999999,37.29,0.0,0,,0
73,2025-12-31,35.768304,127.147497,10.0,32.11999999999999,37.29,0.0,0,,0
72,2025-12-31,35.765804,127.148793,10.0,32.11999999999999,37.29,0.0,0,,0
71,2025-12-31,35.759166,127.146231,10.0,32.11999999999999,37.29,0.0,0,,0
68,2025-12-31,35.745471,127.149299,10.0,32.11999999999999,37.29,0.0,0,,0
69,2025-12-31,35.748865,127.147329,10.0,32.11999999999999,37.29,0.0,0,,0
99,2025-12-31,35.893826,127.148815,10.0,32.11999999999999,37.29,0.0,0,,0
100,2025-12-31,35.89925,127.147573,10.0,32.11999999999999,37.29,0.0,0,,0
153,2025-12-31,35.967652,126.739072,13.0,9.050000000000008,17.75,0.0,0,,0
152,2025-12-31,35.96705,126.73437,13.0,9.050000000000008,17.75,0.0,0,,0
186,2025-12-31,35.965956,126.734873,13.0,9.050000000000008,17.75,0.0,0,,0
209,2025-12-31,35.912191,126.736465,13.0,9.050000000000008,17.75,0.0,0,,0
220,2025-12-31,35.96474,126.737245,13.0,9.050000000000008,17.75,0.0,0,,0
223,2025-12-31,35.980116,126.737311,13.0,9.050000000000008,17.75,0.0,0,,0
254,2025-12-31,35.965179,126.738767,13.0,9.050000000000008,17.75,0.0,0,,0
62,2025-12-31,35.865229,127.186766,10.0,32.11999999999999,37.29,0.0,0,,0
66,2025-12-31,35.877436,127.200233,10.0,32.11999999999999,37.29,0.0,0,,0
65,2025-12-31,35.874179,127.197996,10.0,32.11999999999999,37.29,0.0,0,,0
64,2025-12-31,35.871408,127.194156,10.0,32.11999999999999,37.29,0.0,0,,0
120,2025-12-31,35.829855,127.142617,10.0,32.11999999999999,37.29,0.0,0,,0
10,2025-12-31,35.824282,127.116859,10.0,32.11999999999999,37.29,0.0,0,,0
2,2025-12-31,35.824446,127.078537,10.0,32.11999999999999,37.29,0.0,0,,0
3,2025-12-31,35.824761,127.08082,10.0,32.11999999999999,37.29,0.0,0,,0
260,2025-12-31,35.988141,126.717713,13.0,9.050000000000008,17.75,0.0,0,,0
208,2025-12-31,35.906807,126.736432,13.0,9.050000000000008,17.75,0.0,0,,0
210,2025-12-31,35.915869,126.737413,13.0,9.050000000000008,17.75,0.0,0,,0
76,2025-12-31,35.782909,127.148281,10.0,32.11999999999999,37.29,0.0,0,,0
84,2025-12-31,35.821804,127.148389,10.0,32.11999999999999,37.29,0.0,0,,0
135,2025-12-31,35.881617,127.092076,10.0,32.11999999999999,37.29,0.0,0,,0
90,2025-12-31,35.851923,127.148471,10.0,32.11999999999999,37.29,0.0,0,,0
118,2025-12-31,35.822136,127.149945,10.0,32.11999999999999,37.29,0.0,0,,0
63,2025-12-31,35.866069,127.192037,10.0,32.11999999999999,37.29,0.0,0,,0
610,2025-12-31,35.623332,126.908436,13.0,0.0,8.97,0.0,0,,0
611,2025-12-31,35.625395,126.911783,13.0,0.0,8.97,0.0,0,,0
605,2025-12-31,35.606236,126.893335,13.0,0.0,8.97,0.0,0,,0
606,2025-12-31,35.609827,126.896187,13.0,0.0,8.97,0.0,0,,0
608,2025-12-31,35.615869,126.902275,13.0,0.0,8.97,0.0,0,,0
609,2025-12-31,35.619172,126.905011,13.0,0.0,8.97,0.0,0,,0
544,2025-12-31,35.569579,126.775467,13.0,0.0,8.97,0.0,0,,0
290,2025-12-31,35.948641,126.964972,12.0,3.429999999999993,17.97,0.0,0,,0
310,2025-12-31,35.905867,126.914919,12.0,3.429999999999993,17.97,0.0,0,,0
292,2025-12-31,35.948796,126.974781,12.0,3.429999999999993,17.97,0.0,0,,0
296,2025-12-31,35.948073,126.993646,12.0,3.429999999999993,17.97,0.0,0,,0
615,2025-12-31,35.503533,126.855597,13.0,0.0,8.97,0.0,0,,0
613,2025-12-31,35.494589,126.85642,13.0,0.0,8.97,0.0,0,,0
614,2025-12-31,35.499999,126.855537,13.0,0.0,8.97,0.0,0,,0
619,2025-12-31,35.52488,126.855818,13.0,0.0,8.97,0.0,0,,0
620,2025-12-31,35.529402,126.856496,13.0,0.0,8.97,0.0,0,,0
616,2025-12-31,35.509753,126.856622,13.0,0.0,8.97,0.0,0,,0
612,2025-12-31,35.489736,126.855306,13.0,0.0,8.97,0.0,0,,0
663,2025-12-31,35.572029,126.855151,13.0,0.0,8.97,0.0,0,,0
666,2025-12-31,35.58254,126.844193,13.0,0.0,8.97,0.0,0,,0
665,2025-12-31,35.578927,126.846606,13.0,0.0,8.97,0.0,0,,0
664,2025-12-31,35.574607,126.85097,13.0,0.0,8.97,0.0,0,,0
604,2025-12-31,35.602529,126.88987,13.0,0.0,8.97,0.0,0,,0
603,2025-12-31,35.59853,126.885311,13.0,0.0,8.97,0.0,0,,0
602,2025-12-31,35.595075,126.880772,13.0,0.0,8.97,0.0,0,,0
601,2025-12-31,35.591617,126.876758,13.0,0.0,8.97,0.0,0,,0
600,2025-12-31,35.589527,126.875097,13.0,0.0,8.97,0.0,0,,0
599,2025-12-31,35.585239,126.871728,13.0,0.0,8.97,0.0,0,,0
598,2025-12-31,35.581305,126.867926,13.0,0.0,8.97,0.0,0,,0
597,2025-12-31,35.578568,126.864039,13.0,0.0,8.97,0.0,0,,0
596,2025-12-31,35.57525,126.861409,13.0,0.0,8.97,0.0,0,,0
670,2025-12-31,35.595178,126.829631,13.0,0.0,8.97,0.0,0,,0
669,2025-12-31,35.591932,126.833874,13.0,0.0,8.97,0.0,0,,0
668,2025-12-31,35.588659,126.83769,13.0,0.0,8.97,0.0,0,,0
595,2025-12-31,35.572019,126.857827,13.0,0.0,8.97,0.0,0,,0
594,2025-12-31,35.567602,126.854519,13.0,0.0,8.97,0.0,0,,0
592,2025-12-31,35.560644,126.84654,13.0,0.0,8.97,0.0,0,,0
593,2025-12-31,35.563548,126.851691,13.0,0.0,8.97,0.0,0,,0
589,2025-12-31,35.550424,126.837171,13.0,0.0,8.97,0.0,0,,0
588,2025-12-31,35.548228,126.834922,13.0,0.0,8.97,0.0,0,,0
587,2025-12-31,35.544153,126.829581,13.0,0.0,8.97,0.0,0,,0
591,2025-12-31,35.556678,126.844311,13.0,0.0,8.97,0.0,0,,0
585,2025-12-31,35.537717,126.822689,13.0,0.0,8.97,0.0,0,,0
584,2025-12-31,35.53322,126.820471,13.0,0.0,8.97,0.0,0,,0
583,2025-12-31,35.53106,126.815246,13.0,0.0,8.97,0.0,0,,0
582,2025-12-31,35.526796,126.813006,13.0,0.0,8.97,0.0,0,,0
581,2025-12-31,35.523206,126.809624,13.0,0.0,8.97,0.0,0,,0
579,2025-12-31,35.517298,126.803773,13.0,0.0,8.97,0.0,0,,0
577,2025-12-31,35.569823,126.936803,13.0,0.0,8.97,0.0,0,,0
586,2025-12-31,35.54115,126.827787,13.0,0.0,8.97,0.0,0,,0
575,2025-12-31,35.570358,126.926923,13.0,0.0,8.97,0.0,0,,0
574,2025-12-31,35.570003,126.92076,13.0,0.0,8.97,0.0,0,,0
573,2025-12-31,35.568805,126.916376,13.0,0.0,8.97,0.0,0,,0
572,2025-12-31,35.570077,126.911682,13.0,0.0,8.97,0.0,0,,0
571,2025-12-31,35.569716,126.907516,13.0,0.0,8.97,0.0,0,,0
570,2025-12-31,35.569671,126.90093,13.0,0.0,8.97,0.0,0,,0
561,2025-12-31,35.569879,126.8594,13.0,0.0,8.97,0.0,0,,0
560,2025-12-31,35.570139,126.852906,13.0,0.0,8.97,0.0,0,,0
559,2025-12-31,35.5695,126.848822,13.0,0.0,8.97,0.0,0,,0
557,2025-12-31,35.569036,126.839247,13.0,0.0,8.97,0.0,0,,0
556,2025-12-31,35.569388,126.835449,13.0,0.0,8.97,0.0,0,,0
555,2025-12-31,35.570216,126.829722,13.0,0.0,8.97,0.0,0,,0
554,2025-12-31,35.570285,126.825104,13.0,0.0,8.97,0.0,0,,0
553,2025-12-31,35.570373,126.820252,13.0,0.0,8.97,0.0,0,,0
552,2025-12-31,35.570045,126.814805,13.0,0.0,8.97,0.0,0,,0
576,2025-12-31,35.56953,126.93166,13.0,0.0,8.97,0.0,0,,0
551,2025-12-31,35.56942,126.810868,13.0,0.0,8.97,0.0,0,,0
550,2025-12-31,35.570304,126.804958,13.0,0.0,8.97,0.0,0,,0
548,2025-12-31,35.570627,126.79551,13.0,0.0,8.97,0.0,0,,0
549,2025-12-31,35.569727,126.801535,13.0,0.0,8.97,0.0,0,,0
547,2025-12-31,35.569502,126.790119,13.0,0.0,8.97,0.0,0,,0
546,2025-12-31,35.570127,126.786581,13.0,0.0,8.97,0.0,0,,0
545,2025-12-31,35.570073,126.781282,13.0,0.0,8.97,0.0,0,,0
675,2025-12-31,35.612337,126.81311,13.0,0.0,8.97,0.0,0,,0
674,2025-12-31,35.608788,126.81545,13.0,0.0,8.97,0.0,0,,0
673,2025-12-31,35.605363,126.820151,13.0,0.0,8.97,0.0,0,,0
672,2025-12-31,35.60303,126.823845,13.0,0.0,8.97,0.0,0,,0
649,2025-12-31,35.52302,126.902453,13.0,0.0,8.97,0.0,0,,0
632,2025-12-31,35.586071,126.855575,13.0,0.0,8.97,0.0,0,,0
631,2025-12-31,35.582455,126.856529,13.0,0.0,8.97,0.0,0,,0
630,2025-12-31,35.577801,126.855101,13.0,0.0,8.97,0.0,0,,0
629,2025-12-31,35.572288,126.854885,13.0,0.0,8.97,0.0,0,,0
628,2025-12-31,35.567799,126.856299,13.0,0.0,8.97,0.0,0,,0
648,2025-12-31,35.519548,126.904147,13.0,0.0,8.97,0.0,0,,0
646,2025-12-31,35.514007,126.912451,13.0,0.0,8.97,0.0,0,,0
645,2025-12-31,35.649043,126.855421,13.0,0.0,8.97,0.0,0,,0
644,2025-12-31,35.645988,126.855893,13.0,0.0,8.97,0.0,0,,0
643,2025-12-31,35.640185,126.855748,13.0,0.0,8.97,0.0,0,,0
642,2025-12-31,35.634857,126.855447,13.0,0.0,8.97,0.0,0,,0
641,2025-12-31,35.630783,126.856529,13.0,0.0,8.97,0.0,0,,0
640,2025-12-31,35.625455,126.856992,13.0,0.0,8.97,0.0,0,,0
639,2025-12-31,35.618997,126.856267,13.0,0.0,8.97,0.0,0,,0
638,2025-12-31,35.616456,126.856128,13.0,0.0,8.97,0.0,0,,0
637,2025-12-31,35.611337,126.855431,13.0,0.0,8.97,0.0,0,,0
636,2025-12-31,35.606627,126.855358,13.0,0.0,8.97,0.0,0,,0
635,2025-12-31,35.600874,126.854656,13.0,0.0,8.97,0.0,0,,0
634,2025-12-31,35.595713,126.856561,13.0,0.0,8.97,0.0,0,,0
633,2025-12-31,35.593203,126.855944,13.0,0.0,8.97,0.0,0,,0
165,2025-12-31,35.967555,126.79673,13.0,9.050000000000008,17.75,0.0,0,,0
199,2025-12-31,36.01122,126.779538,13.0,9.050000000000008,17.75,0.0,0,,0
234,2025-12-31,36.033441,126.73549,13.0,9.050000000000008,17.75,0.0,0,,0
558,2025-12-31,35.568964,126.84381,13.0,0.0,8.97,0.0,0,,0
578,2025-12-31,35.514755,126.798666,13.0,0.0,8.97,0.0,0,,0
617,2025-12-31,35.514389,126.856841,13.0,0.0,8.97,0.0,0,,0
590,2025-12-31,35.555235,126.840653,13.0,0.0,8.97,0.0,0,,0
679,2025-12-31,35.625117,126.799115,13.0,0.0,8.97,0.0,0,,0
678,2025-12-31,35.622776,126.804011,13.0,0.0,8.97,0.0,0,,0
677,2025-12-31,35.620247,126.805601,13.0,0.0,8.97,0.0,0,,0
479,2025-12-31,35.350356,127.390477,14.0,0.0,35.94,0.0,0,,0
478,2025-12-31,35.346188,127.390914,14.0,0.0,35.94,0.0,0,,0
483,2025-12-31,35.371566,127.390788,14.0,0.0,35.94,0.0,0,,0
484,2025-12-31,35.375685,127.391521,14.0,0.0,35.94,0.0,0,,0
477,2025-12-31,35.342404,127.390377,14.0,0.0,35.94,0.0,0,,0
481,2025-12-31,35.36124,127.390767,14.0,0.0,35.94,0.0,0,,0
468,2025-12-31,35.449458,127.423413,14.0,0.0,35.94,0.0,0,,0
469,2025-12-31,35.452903,127.426837,14.0,0.0,35.94,0.0,0,,0
476,2025-12-31,35.336331,127.39122,14.0,0.0,35.94,0.0,0,,0
475,2025-12-31,35.473934,127.448117,14.0,0.0,35.94,0.0,0,,0
474,2025-12-31,35.469519,127.443091,14.0,0.0,35.94,0.0,0,,0
473,2025-12-31,35.467161,127.43947,14.0,0.0,35.94,0.0,0,,0
472,2025-12-31,35.463984,127.436665,14.0,0.0,35.94,0.0,0,,0
471,2025-12-31,35.458538,127.433838,14.0,0.0,35.94,0.0,0,,0
470,2025-12-31,35.456455,127.430377,14.0,0.0,35.94,0.0,0,,0
510,2025-12-31,35.360301,127.445956,14.0,0.0,35.94,0.0,0,,0
503,2025-12-31,35.466249,127.390625,14.0,0.0,35.94,0.0,0,,0
504,2025-12-31,35.472318,127.390957,14.0,0.0,35.94,0.0,0,,0
505,2025-12-31,35.476204,127.390266,14.0,0.0,35.94,0.0,0,,0
506,2025-12-31,35.48096,127.390228,14.0,0.0,35.94,0.0,0,,0
507,2025-12-31,35.48774,127.390175,14.0,0.0,35.94,0.0,0,,0
508,2025-12-31,35.490595,127.389924,14.0,0.0,35.94,0.0,0,,0
509,2025-12-31,35.495272,127.389493,14.0,0.0,35.94,0.0,0,,0
514,2025-12-31,35.373056,127.432984,14.0,0.0,35.94,0.0,0,,0
511,2025-12-31,35.363478,127.443558,14.0,0.0,35.94,0.0,0,,0
497,2025-12-31,35.437687,127.390559,14.0,0.0,35.94,0.0,0,,0
498,2025-12-31,35.443614,127.389726,14.0,0.0,35.94,0.0,0,,0
500,2025-12-31,35.453295,127.390161,14.0,0.0,35.94,0.0,0,,0
499,2025-12-31,35.446799,127.389979,14.0,0.0,35.94,0.0,0,,0
501,2025-12-31,35.45745,127.391038,14.0,0.0,35.94,0.0,0,,0
502,2025-12-31,35.461896,127.390338,14.0,0.0,35.94,0.0,0,,0
516,2025-12-31,35.380783,127.424563,14.0,0.0,35.94,0.0,0,,0
515,2025-12-31,35.37662,127.430309,14.0,0.0,35.94,0.0,0,,0
512,2025-12-31,35.366316,127.440271,14.0,0.0,35.94,0.0,0,,0
513,2025-12-31,35.36946,127.437272,14.0,0.0,35.94,0.0,0,,0
517,2025-12-31,35.384008,127.421749,14.0,0.0,35.94,0.0,0,,0
520,2025-12-31,35.394619,127.412143,14.0,0.0,35.94,0.0,0,,0
496,2025-12-31,35.433306,127.392192,14.0,0.0,35.94,0.0,0,,0
494,2025-12-31,35.423058,127.390905,14.0,0.0,35.94,0.0,0,,0
493,2025-12-31,35.418072,127.390784,14.0,0.0,35.94,0.0,0,,0
492,2025-12-31,35.414523,127.390643,14.0,0.0,35.94,0.0,0,,0
491,2025-12-31,35.407522,127.389588,14.0,0.0,35.94,0.0,0,,0
490,2025-12-31,35.403664,127.390188,14.0,0.0,35.94,0.0,0,,0
489,2025-12-31,35.399475,127.389946,14.0,0.0,35.94,0.0,0,,0
488,2025-12-31,35.394854,127.389632,14.0,0.0,35.94,0.0,0,,0
487,2025-12-31,35.390359,127.389866,14.0,0.0,35.94,0.0,0,,0
486,2025-12-31,35.386123,127.390496,14.0,0.0,35.94,0.0,0,,0
419,2025-12-31,35.415574,127.363675,14.0,0.0,35.94,0.0,0,,0
418,2025-12-31,35.416927,127.35934,14.0,0.0,35.94,0.0,0,,0
416,2025-12-31,35.415874,127.349843,14.0,0.0,35.94,0.0,0,,0
411,2025-12-31,35.416994,127.325639,14.0,0.0,35.94,0.0,0,,0
435,2025-12-31,35.415645,127.440729,14.0,0.0,35.94,0.0,0,,0
410,2025-12-31,35.415496,127.320334,14.0,0.0,35.94,0.0,0,,0
409,2025-12-31,35.416338,127.315359,14.0,0.0,35.94,0.0,0,,0
408,2025-12-31,35.417212,127.310544,14.0,0.0,35.94,0.0,0,,0
446,2025-12-31,35.372185,127.346964,14.0,0.0,35.94,0.0,0,,0
428,2025-12-31,35.417596,127.406391,14.0,0.0,35.94,0.0,0,,0
421,2025-12-31,35.415203,127.373522,14.0,0.0,35.94,0.0,0,,0
518,2025-12-31,35.38702,127.419466,14.0,0.0,35.94,0.0,0,,0
522,2025-12-31,35.399892,127.405494,14.0,0.0,35.94,0.0,0,,0
523,2025-12-31,35.405344,127.401345,14.0,0.0,35.94,0.0,0,,0
524,2025-12-31,35.407591,127.398556,14.0,0.0,35.94,0.0,0,,0
519,2025-12-31,35.390441,127.416464,14.0,0.0,35.94,0.0,0,,0
454,2025-12-31,35.401253,127.375306,14.0,0.0,35.94,0.0,0,,0
455,2025-12-31,35.405231,127.378934,14.0,0.0,35.94,0.0,0,,0
456,2025-12-31,35.407786,127.382301,14.0,0.0,35.94,0.0,0,,0
457,2025-12-31,35.411116,127.38536,14.0,0.0,35.94,0.0,0,,0
458,2025-12-31,35.415242,127.388654,14.0,0.0,35.94,0.0,0,,0
459,2025-12-31,35.418368,127.392787,14.0,0.0,35.94,0.0,0,,0
460,2025-12-31,35.422041,127.396406,14.0,0.0,35.94,0.0,0,,0
521,2025-12-31,35.396977,127.409231,14.0,0.0,35.94,0.0,0,,0
526,2025-12-31,35.41435,127.391393,14.0,0.0,35.94,0.0,0,,0
527,2025-12-31,35.418121,127.388875,14.0,0.0,35.94,0.0,0,,0
528,2025-12-31,35.420923,127.38595,14.0,0.0,35.94,0.0,0,,0
529,2025-12-31,35.425161,127.382425,14.0,0.0,35.94,0.0,0,,0
530,2025-12-31,35.42817,127.378571,14.0,0.0,35.94,0.0,0,,0
531,2025-12-31,35.431679,127.375993,14.0,0.0,35.94,0.0,0,,0
452,2025-12-31,35.394212,127.368537,14.0,0.0,35.94,0.0,0,,0
525,2025-12-31,35.412661,127.395166,14.0,0.0,35.94,0.0,0,,0
447,2025-12-31,35.377135,127.35095,14.0,0.0,35.94,0.0,0,,0
448,2025-12-31,35.380762,127.354279,14.0,0.0,35.94,0.0,0,,0
536,2025-12-31,35.449099,127.358081,14.0,0.0,35.94,0.0,0,,0
535,2025-12-31,35.445062,127.361347,14.0,0.0,35.94,0.0,0,,0
538,2025-12-31,35.45487,127.350996,14.0,0.0,35.94,0.0,0,,0
539,2025-12-31,35.458624,127.347198,14.0,0.0,35.94,0.0,0,,0
540,2025-12-31,35.461847,127.343834,14.0,0.0,35.94,0.0,0,,0
537,2025-12-31,35.451203,127.353755,14.0,0.0,35.94,0.0,0,,0
541,2025-12-31,35.465325,127.341219,14.0,0.0,35.94,0.0,0,,0
543,2025-12-31,35.472757,127.332405,14.0,0.0,35.94,0.0,0,,0
437,2025-12-31,35.417725,127.450021,14.0,0.0,35.94,0.0,0,,0
436,2025-12-31,35.417432,127.445895,14.0,0.0,35.94,0.0,0,,0
438,2025-12-31,35.415641,127.456388,14.0,0.0,35.94,0.0,0,,0
441,2025-12-31,35.416187,127.470526,14.0,0.0,35.94,0.0,0,,0
440,2025-12-31,35.416321,127.465452,14.0,0.0,35.94,0.0,0,,0
439,2025-12-31,35.416161,127.460918,14.0,0.0,35.94,0.0,0,,0
451,2025-12-31,35.389533,127.364627,14.0,0.0,35.94,0.0,0,,0
450,2025-12-31,35.387313,127.36206,14.0,0.0,35.94,0.0,0,,0
449,2025-12-31,35.384808,127.358371,14.0,0.0,35.94,0.0,0,,0
442,2025-12-31,35.360281,127.334962,14.0,0.0,35.94,0.0,0,,0
443,2025-12-31,35.363118,127.336984,14.0,0.0,35.94,0.0,0,,0
444,2025-12-31,35.366323,127.341717,14.0,0.0,35.94,0.0,0,,0
445,2025-12-31,35.3706,127.342787,14.0,0.0,35.94,0.0,0,,0
461,2025-12-31,35.426601,127.399463,14.0,0.0,35.94,0.0,0,,0
462,2025-12-31,35.428076,127.402758,14.0,0.0,35.94,0.0,0,,0
463,2025-12-31,35.432156,127.406257,14.0,0.0,35.94,0.0,0,,0
464,2025-12-31,35.436303,127.408077,14.0,0.0,35.94,0.0,0,,0
465,2025-12-31,35.439744,127.41398,14.0,0.0,35.94,0.0,0,,0
466,2025-12-31,35.442511,127.416527,14.0,0.0,35.94,0.0,0,,0
532,2025-12-31,35.435338,127.37155,14.0,0.0,35.94,0.0,0,,0
534,2025-12-31,35.442279,127.365261,14.0,0.0,35.94,0.0,0,,0
453,2025-12-31,35.396343,127.371362,14.0,0.0,35.94,0.0,0,,0
412,2025-12-31,35.415453,127.328731,14.0,0.0,35.94,0.0,0,,0
413,2025-12-31,35.416024,127.335612,14.0,0.0,35.94,0.0,0,,0
414,2025-12-31,35.416555,127.338949,14.0,0.0,35.94,0.0,0,,0
427,2025-12-31,35.41588,127.402421,14.0,0.0,35.94,0.0,0,,0
433,2025-12-31,35.416974,127.432113,14.0,0.0,35.94,0.0,0,,0
434,2025-12-31,35.414387,127.436407,14.0,0.0,35.94,0.0,0,,0
432,2025-12-31,35.41733,127.426995,14.0,0.0,35.94,0.0,0,,0
424,2025-12-31,35.416254,127.38818,14.0,0.0,35.94,0.0,0,,0
415,2025-12-31,35.415383,127.343861,14.0,0.0,35.94,0.0,0,,0
430,2025-12-31,35.416507,127.4178,14.0,0.0,35.94,0.0,0,,0
431,2025-12-31,35.416519,127.421833,14.0,0.0,35.94,0.0,0,,0
422,2025-12-31,35.416845,127.379385,14.0,0.0,35.94,0.0,0,,0
423,2025-12-31,35.415932,127.382745,14.0,0.0,35.94,0.0,0,,0
426,2025-12-31,35.415612,127.397951,14.0,0.0,35.94,0.0,0,,0
425,2025-12-31,35.416468,127.393247,14.0,0.0,35.94,0.0,0,,0
420,2025-12-31,35.416639,127.368696,14.0,0.0,35.94,0.0,0,,0
31,2025-12-31,35.8245,127.218084,10.0,32.11999999999999,37.29,0.0,0,,0
78,2025-12-31,35.792888,127.148975,10.0,32.11999999999999,37.29,0.0,0,,0
55,2025-12-31,35.840218,127.163224,10.0,32.11999999999999,37.29,0.0,0,,0
101,2025-12-31,35.903994,127.147452,10.0,32.11999999999999,37.29,0.0,0,,0
647,2025-12-31,35.516605,126.909882,13.0,0.0,8.97,0.0,0,,0
480,2025-12-31,35.357294,127.39005,14.0,0.0,35.94,0.0,0,,0
467,2025-12-31,35.445372,127.419546,14.0,0.0,35.94,0.0,0,,0
533,2025-12-31,35.438364,127.367754,14.0,0.0,35.94,0.0,0,,0
482,2025-12-31,35.365376,127.390555,14.0,0.0,35.94,0.0,0,,0
566,2025-12-31,35.56945,126.882423,13.0,0.0,8.97,0.0,0,,0
654,2025-12-31,35.541394,126.88594,13.0,0.0,8.97,0.0,0,,0
655,2025-12-31,35.544692,126.882072,13.0,0.0,8.97,0.0,0,,0
651,2025-12-31,35.531185,126.895541,13.0,0.0,8.97,0.0,0,,0
650,2025-12-31,35.52687,126.897763,13.0,0.0,8.97,0.0,0,,0
652,2025-12-31,35.534174,126.892292,13.0,0.0,8.97,0.0,0,,0
653,2025-12-31,35.536421,126.888782,13.0,0.0,8.97,0.0,0,,0
658,2025-12-31,35.555263,126.870762,13.0,0.0,8.97,0.0,0,,0
626,2025-12-31,35.557761,126.855828,13.0,0.0,8.97,0.0,0,,0
625,2025-12-31,35.55397,126.856146,13.0,0.0,8.97,0.0,0,,0
565,2025-12-31,35.569344,126.877455,13.0,0.0,8.97,0.0,0,,0
563,2025-12-31,35.570503,126.868176,13.0,0.0,8.97,0.0,0,,0
562,2025-12-31,35.568981,126.862675,13.0,0.0,8.97,0.0,0,,0
